t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
2.036,1.91115,0.931103,-0.00792087,-0.000381511,0.018754,0.0216928,-0.0649297,0.013043,-0.0863936,0.0187913,0.116836,0.195617,0.0262523,0.00348124,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0188243,-0.0225144,0.328824,0.0267452,-0.0221329,0.31007,1,1,1,1
2.038,1.91301,0.931103,-0.00790379,-0.000381511,0.0191338,0.0222523,-0.0648583,0.013034,0.00853938,0,0.189942,0.237363,0.00355148,0.01537,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0186347,-0.0224766,0.328677,0.0267281,-0.0221329,0.30969,1,1,1,1
2.04,1.91487,0.931103,-0.00807917,-0.000343651,0.0193671,0.0229318,-0.0648522,0.0130558,-0.0876891,0.0189298,0.116616,0.196465,0.0279301,0.00356756,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0186347,-0.0224766,0.328677,0.0267139,-0.0221329,0.30931,1,1,1,1
2.042,1.91673,0.931103,-0.008264,-0.000303438,0.019591,0.0234937,-0.064776,0.0130469,-0.0924173,0.0201068,0.111958,0.192627,0.0307347,0.00307716,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0184386,-0.0224363,0.328521,0.0267026,-0.0221329,0.30893,1,1,1,1
2.044,1.91859,0.931103,-0.0082556,-0.000303438,0.0199712,0.0240447,-0.0646917,0.0130369,0.00420379,0,0.190088,0.238943,0.00356245,0.015436,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0184386,-0.0224363,0.328521,0.0266942,-0.0221329,0.30855,1,1,1,1
2.046,1.92046,0.931103,-0.00857928,-0.000233042,0.0200754,0.0247287,-0.0646856,0.0130588,-0.161844,0.0351977,0.0521141,0.157431,0.054132,-0.00396392,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0181094,-0.0223659,0.328245,0.0266887,-0.0221329,0.30817,1,1,1,1
2.048,1.92232,0.931103,-0.00875039,-0.000194314,0.0203029,0.0251789,-0.064534,0.0130311,-0.0855505,0.0193645,0.113744,0.194524,0.0336029,0.00595009,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0179357,-0.0223272,0.328092,0.0266861,-0.0221329,0.30779,1,1,1,1
2.05,1.92418,0.931103,-0.00892982,-0.000153181,0.0205205,0.0257357,-0.0644415,0.013029,-0.0897178,0.0205663,0.108801,0.1916,0.0374299,0.00616092,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0177565,-0.0222861,0.32793,0.0266863,-0.0221329,0.307409,1,1,1,1
2.052,1.92604,0.931103,-0.00893298,-0.000153181,0.0209007,0.0262841,-0.064338,0.0130276,-0.00158001,0,0.190127,0.241035,0.00357508,0.0154902,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0177565,-0.0222861,0.32793,0.0266895,-0.0221329,0.307029,1,1,1,1
2.054,1.9279,0.931103,-0.00911406,-0.000111794,0.0211171,0.0269741,-0.0643318,0.0130496,-0.0905374,0.0206934,0.108156,0.191314,0.0394966,0.00678666,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0175815,-0.0222447,0.327766,0.0266955,-0.0221329,0.306649,1,1,1,1
2.056,1.92977,0.931103,-0.00929402,-7.00992e-05,0.0213322,0.0275218,-0.0642223,0.0130499,-0.0899801,0.0208475,0.107572,0.191598,0.0414117,0.007461,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0174105,-0.022203,0.327601,0.0267045,-0.0221329,0.306269,1,1,1,1
2.058,1.93163,0.931103,-0.0094643,-3.02863e-05,0.0215551,0.0280705,-0.0641074,0.013052,-0.0851444,0.0199065,0.111432,0.194971,0.0412367,0.00854862,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0172433,-0.022161,0.327435,0.0267163,-0.0221329,0.305889,1,1,1,1
2.06,1.93349,0.931103,-0.00948773,-2.80657e-05,0.0219263,0.0286289,-0.0639929,0.013057,-0.0117144,0.00111027,0.185613,0.240455,0.0057385,0.0151728,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0172433,-0.022161,0.327435,0.026731,-0.0221329,0.305509,1,1,1,1
2.062,1.93535,0.931103,-0.00970275,2.32744e-05,0.0221041,0.0293171,-0.0639805,0.0130781,-0.107508,0.0256701,0.0889273,0.182233,0.054307,0.00744136,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0170459,-0.0221096,0.327233,0.0267486,-0.0221329,0.305129,1,1,1,1
2.064,1.93722,0.931103,-0.00972325,2.32744e-05,0.0224839,0.0298393,-0.0638285,0.0130805,-0.0102513,0,0.189857,0.244135,0.00360798,0.0155721,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0170459,-0.0221096,0.327233,0.0267692,-0.0221329,0.304749,1,1,1,1
2.066,1.93908,0.931103,-0.00990549,6.60236e-05,0.0226951,0.0305381,-0.0638222,0.0131026,-0.0911171,0.0213746,0.105635,0.192503,0.0474416,0.00955846,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0168871,-0.0220669,0.327065,0.0267925,-0.0221329,0.304369,1,1,1,1
2.068,1.94094,0.931103,-0.0101344,0.000122755,0.0228495,0.0310896,-0.06369,0.0131103,-0.114442,0.0283655,0.0771858,0.175274,0.0634181,0.00951334,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0166844,-0.0220101,0.32684,0.0268188,-0.0221329,0.30399,1,1,1,1
2.07,1.9428,0.931103,-0.0103361,0.000173168,0.0230276,0.0315922,-0.0635117,0.0131188,-0.10085,0.0252065,0.0890305,0.183328,0.0586093,0.0119724,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0165119,-0.0219597,0.326639,0.026848,-0.0221329,0.303611,1,1,1,1
2.072,1.94466,0.931103,-0.0105055,0.000214765,0.0232401,0.032118,-0.0633473,0.0131338,-0.0847057,0.0207988,0.10625,0.194324,0.0503976,0.0137428,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0163745,-0.0219181,0.326472,0.02688,-0.0221329,0.303232,1,1,1,1
2.074,1.94653,0.931103,-0.0105404,0.000214765,0.0236187,0.0326752,-0.0632064,0.0131532,-0.0174618,0,0.18933,0.246686,0.00364382,0.0155871,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0162404,-0.0218762,0.326304,0.0269149,-0.0221329,0.302853,1,1,1,1
2.076,1.94839,0.931103,-0.0107197,0.000259025,0.0238198,0.0333812,-0.0632,0.0131753,-0.0896334,0.0221297,0.100547,0.191415,0.0547463,0.0146694,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0162331,-0.0218739,0.326295,0.0269527,-0.0221329,0.302475,1,1,1,1
2.078,1.95025,0.931103,-0.0108983,0.00030367,0.0240191,0.0339303,-0.0630466,0.0131973,-0.089335,0.0223226,0.0996572,0.191422,0.0565428,0.0156452,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0160951,-0.0218292,0.326116,0.0269934,-0.0221329,0.302097,1,1,1,1
2.08,1.95211,0.931103,-0.0110766,0.000348727,0.0242168,0.0344794,-0.062888,0.0132221,-0.08911,0.0225285,0.0988352,0.191771,0.0583316,0.0166054,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0159604,-0.0217842,0.325936,0.027037,-0.0221329,0.301719,1,1,1,1
2.082,1.95398,0.931103,-0.0112545,0.000394214,0.024413,0.0350297,-0.0627243,0.0132495,-0.0889506,0.0227437,0.0980793,0.1921,0.0601396,0.0175698,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0158289,-0.0217387,0.325755,0.0270834,-0.0221329,0.301342,1,1,1,1
2.084,1.95584,0.931103,-0.0113038,0.000394214,0.02479,0.0355811,-0.0625554,0.0132795,-0.0246471,0,0.18853,0.249207,0.00369255,0.0155902,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0157072,-0.0216952,0.325582,0.0271327,-0.0221329,0.300965,1,1,1,1
2.086,1.9577,0.931103,-0.0114843,0.000440129,0.0249844,0.0362943,-0.0625489,0.0133016,-0.090286,0.0229574,0.0971938,0.192048,0.0619616,0.0184756,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0157005,-0.0216928,0.325572,0.0271849,-0.0221329,0.300588,1,1,1,1
2.088,1.95956,0.931103,-0.0116648,0.00048648,0.0251775,0.0368456,-0.0623747,0.0133341,-0.0902446,0.0231756,0.0965236,0.191354,0.0636681,0.0192565,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0155751,-0.0216464,0.325389,0.0272399,-0.0221329,0.300212,1,1,1,1
2.09,1.96142,0.931103,-0.0117227,0.00048648,0.0255533,0.0373951,-0.0621955,0.0133687,-0.0289419,0,0.187918,0.250703,0.00372456,0.0155976,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0154659,-0.0216047,0.325224,0.0272978,-0.0221329,0.299836,1,1,1,1
2.092,1.96329,0.931103,-0.0118989,0.00053071,0.025754,0.0381126,-0.062189,0.0133908,-0.0881091,0.022115,0.100361,0.193076,0.0618706,0.0199684,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0154596,-0.0216022,0.325215,0.0273585,-0.0221329,0.299461,1,1,1,1
2.094,1.96515,0.931103,-0.0120796,0.000577647,0.0259431,0.038667,-0.062015,0.0134274,-0.0903196,0.0234684,0.0945304,0.188813,0.065911,0.0217875,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0153425,-0.0215553,0.325029,0.0274221,-0.0221329,0.299086,1,1,1,1
2.096,1.96701,0.931103,-0.0122582,0.000624895,0.0261302,0.0392094,-0.0618292,0.0134693,-0.0893093,0.0236238,0.093588,0.189202,0.0675136,0.0233231,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0152304,-0.021508,0.324841,0.0274885,-0.0221329,0.298711,1,1,1,1
2.098,1.96887,0.931103,-0.0124349,0.000672445,0.0263157,0.0397531,-0.0616388,0.0135155,-0.0883799,0.0237752,0.0927193,0.188251,0.0694107,0.0243646,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0151229,-0.0214605,0.324653,0.0275578,-0.0221329,0.298337,1,1,1,1
2.1,1.97074,0.931103,-0.0125071,0.000672445,0.0266891,0.0402943,-0.0614429,0.0135647,-0.0360652,0,0.186682,0.253172,0.00379188,0.0155673,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0151229,-0.0214605,0.324653,0.02763,-0.0221329,0.297964,1,1,1,1
2.102,1.9726,0.931103,-0.0126849,0.000720319,0.0268723,0.0410188,-0.0614362,0.0135867,-0.088939,0.0239368,0.0916421,0.187862,0.0715075,0.0250293,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.01502,-0.0214126,0.324463,0.0277049,-0.0221329,0.297591,1,1,1,1
2.104,1.97446,0.931103,-0.0128612,0.000768559,0.0270541,0.0415589,-0.0612342,0.0136376,-0.0881477,0.0241203,0.0908994,0.18779,0.0735853,0.0254766,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0149215,-0.0213643,0.324273,0.0277827,-0.0221329,0.297219,1,1,1,1
2.106,1.97632,0.931103,-0.0129419,0.000768559,0.0274258,0.0420989,-0.0610263,0.0136896,-0.0403148,0,0.185811,0.254637,0.00383377,0.0155556,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0149215,-0.0213643,0.324273,0.0278634,-0.0221329,0.296847,1,1,1,1
2.108,1.97818,0.931103,-0.0131195,0.000817198,0.0276056,0.0428276,-0.0610196,0.0137117,-0.0888316,0.0243193,0.0898987,0.188428,0.0756865,0.0257937,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0148273,-0.0213157,0.324082,0.0279468,-0.0221329,0.296476,1,1,1,1
2.11,1.98005,0.931103,-0.0132912,0.000863665,0.0277942,0.0433695,-0.0608056,0.0137644,-0.0858403,0.0232338,0.0943013,0.192119,0.0738192,0.025419,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0147419,-0.0212692,0.3239,0.0280331,-0.0221329,0.296106,1,1,1,1
2.112,1.98191,0.931103,-0.0134621,0.000910529,0.0279816,0.0439219,-0.0605971,0.0138158,-0.0854265,0.023432,0.0937123,0.192299,0.0756515,0.0255129,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0146601,-0.0212224,0.323718,0.0281222,-0.0221329,0.295736,1,1,1,1
2.114,1.98377,0.931103,-0.0136822,0.000989523,0.0280456,0.0444748,-0.0603833,0.0138673,-0.110082,0.0394969,0.0320044,0.148653,0.127372,0.0322693,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0145318,-0.0211434,0.323413,0.0282141,-0.0221329,0.295367,1,1,1,1
2.116,1.98563,0.931103,-0.0137769,0.000989523,0.0284139,0.0449046,-0.0600204,0.0139387,-0.0473497,0,0.184144,0.257057,0.00391797,0.0154517,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0145318,-0.0211434,0.323413,0.0283088,-0.0221329,0.294999,1,1,1,1
2.118,1.9875,0.931103,-0.0139498,0.00104001,0.0285862,0.0456402,-0.0600135,0.0139606,-0.0864455,0.0252442,0.0861453,0.187287,0.0840987,0.0261921,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0144564,-0.0210929,0.323218,0.0284063,-0.0221329,0.294631,1,1,1,1
2.12,1.98936,0.931103,-0.0141209,0.00109083,0.0287558,0.046179,-0.0597755,0.0140139,-0.0855456,0.0254085,0.0847997,0.186577,0.0858809,0.0266752,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0143856,-0.0210421,0.32302,0.0285066,-0.0221329,0.294265,1,1,1,1
2.122,1.99122,0.931103,-0.0142903,0.001142,0.0289228,0.0467158,-0.0595323,0.0140686,-0.084692,0.0255867,0.0835255,0.186341,0.0876399,0.0273375,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0143193,-0.0209909,0.322821,0.0286096,-0.0221329,0.293899,1,1,1,1
2.124,1.99308,0.931103,-0.014455,0.00119084,0.0290981,0.0472521,-0.059284,0.0141251,-0.0823328,0.0244204,0.0876413,0.190246,0.0850117,0.0271845,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0142574,-0.0209393,0.322621,0.0287155,-0.0221329,0.293533,1,1,1,1
2.126,1.99494,0.931103,-0.0145667,0.00119357,0.0294519,0.0477995,-0.0590433,0.014181,-0.0558938,0.00136208,0.176915,0.255615,0.00855277,0.0160158,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0142574,-0.0209393,0.322621,0.0288241,-0.0221329,0.293169,1,1,1,1
2.128,1.99681,0.931103,-0.0147359,0.00124555,0.0296136,0.0485311,-0.0590231,0.0142046,-0.0845804,0.0259906,0.0808331,0.186953,0.0915755,0.0282333,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0141996,-0.0208874,0.322419,0.0289355,-0.0221329,0.292805,1,1,1,1
2.13,1.99867,0.931103,-0.0149038,0.00129797,0.0297732,0.0490693,-0.0587635,0.0142632,-0.0839227,0.0262099,0.0797991,0.187006,0.0936229,0.028469,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0141459,-0.0208349,0.322216,0.0290497,-0.0221329,0.292443,1,1,1,1
2.132,2.00053,0.931103,-0.0150207,0.00129797,0.030135,0.0496076,-0.058498,0.0143224,-0.0584591,0,0.180924,0.260858,0.0040489,0.0152949,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0141459,-0.0208349,0.322216,0.0291666,-0.0221329,0.292081,1,1,1,1
2.134,2.00239,0.931103,-0.0151926,0.00135366,0.030281,0.0503541,-0.0584909,0.014344,-0.0859478,0.0278442,0.0729783,0.183924,0.100503,0.0292814,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0140937,-0.0207792,0.322001,0.0292863,-0.0221329,0.29172,1,1,1,1
2.136,2.00426,0.931103,-0.0153583,0.00140427,0.0304466,0.0508838,-0.0582056,0.0144051,-0.0828772,0.0253067,0.0828217,0.192433,0.0928392,0.0275581,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0140504,-0.0207286,0.321806,0.0294087,-0.0221329,0.29136,1,1,1,1
2.138,2.00612,0.931103,-0.0155256,0.00145821,0.0305997,0.0514376,-0.0579425,0.0144612,-0.0836161,0.0269711,0.0765407,0.188832,0.0997604,0.0277733,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0140083,-0.0206747,0.3216,0.0295338,-0.0221329,0.291001,1,1,1,1
2.14,2.00798,0.931103,-0.0156534,0.00145821,0.0309578,0.0519813,-0.0576596,0.0145177,-0.0639351,0,0.179062,0.262726,0.00411661,0.0151904,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0140083,-0.0206747,0.3216,0.0296617,-0.0221329,0.290643,1,1,1,1
2.142,2.00984,0.931103,-0.015822,0.00151263,0.0311081,0.052733,-0.0576523,0.0145391,-0.0842997,0.027207,0.0751058,0.188534,0.101618,0.0273729,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0139703,-0.0206203,0.321393,0.0297923,-0.0221329,0.290285,1,1,1,1
2.144,2.0117,0.931103,-0.0159866,0.00156448,0.0312671,0.0532758,-0.0573641,0.0145943,-0.082266,0.0259266,0.0795202,0.191936,0.097565,0.026593,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.013939,-0.0205684,0.321196,0.0299256,-0.0221329,0.289929,1,1,1,1
2.146,2.01357,0.931103,-0.0161226,0.00156448,0.0316222,0.0538282,-0.0570875,0.0146472,-0.0680037,0,0.177557,0.264112,0.00416245,0.0151242,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.013939,-0.0205684,0.321196,0.0300616,-0.0221329,0.289574,1,1,1,1
2.148,2.01543,0.931103,-0.0162892,0.00161956,0.0317672,0.0545839,-0.0570802,0.0146685,-0.0833293,0.0275396,0.0725092,0.188735,0.104491,0.0272145,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0139111,-0.0205133,0.320987,0.0302003,-0.0221329,0.28922,1,1,1,1
2.15,2.01729,0.931103,-0.0164535,0.00167501,0.0319103,0.0551273,-0.0567837,0.0147228,-0.0821615,0.0277259,0.0715344,0.188992,0.106551,0.0271348,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138881,-0.0204579,0.320777,0.0303417,-0.0221329,0.288867,1,1,1,1
2.152,2.01915,0.931103,-0.0166148,0.00172791,0.0320626,0.0556715,-0.0564814,0.0147767,-0.0806323,0.0264483,0.0761686,0.193226,0.103169,0.0263982,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.013871,-0.020405,0.320578,0.0304858,-0.0221329,0.288515,1,1,1,1
2.154,2.02102,0.931103,-0.0167616,0.00172791,0.0324134,0.0562277,-0.0561888,0.0148284,-0.0733729,0,0.175406,0.265942,0.00422789,0.0149964,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138581,-0.0203517,0.320378,0.0306325,-0.0221329,0.288164,1,1,1,1
2.156,2.02288,0.931103,-0.0169328,0.00183783,0.0323512,0.0569886,-0.0561814,0.0148496,-0.0856319,0.0549615,-0.0311434,0.117032,0.213901,0.0381547,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138491,-0.0202951,0.320166,0.0307819,-0.0221329,0.287815,1,1,1,1
2.158,2.02474,0.931103,-0.0170849,0.00183783,0.0326997,0.0573303,-0.0555699,0.014932,-0.0760324,0,0.17427,0.266851,0.00426634,0.0148856,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138481,-0.0202861,0.320132,0.030934,-0.0221329,0.287466,1,1,1,1
2.16,2.0266,0.931103,-0.0172438,0.00189193,0.032846,0.0580938,-0.0555624,0.014953,-0.0794699,0.0270479,0.0731392,0.19416,0.109356,0.0260583,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138449,-0.020241,0.319965,0.0310887,-0.0221329,0.287119,1,1,1,1
2.162,2.02846,0.931103,-0.0174012,0.0019495,0.0329795,0.0586527,-0.0552522,0.0150031,-0.0786835,0.0287851,0.0667681,0.190149,0.117417,0.0265492,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138449,-0.0201834,0.319752,0.031246,-0.0221329,0.286773,1,1,1,1
2.164,2.03033,0.931103,-0.017557,0.0020045,0.0331227,0.0592004,-0.0549188,0.0150542,-0.0779236,0.0275029,0.0716059,0.194276,0.113562,0.0258052,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.013849,-0.0201284,0.31955,0.031406,-0.0221329,0.286428,1,1,1,1
2.166,2.03219,0.931103,-0.0177196,0.0020045,0.0334665,0.0597597,-0.0545966,0.0151032,-0.0812979,0,0.171877,0.268647,0.00433058,0.014731,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.013849,-0.0201284,0.31955,0.0315686,-0.0221329,0.286084,1,1,1,1
2.168,2.03405,0.931103,-0.0178759,0.002063,0.0335955,0.0605283,-0.054589,0.015124,-0.0781164,0.0292488,0.0644956,0.189271,0.121634,0.0262373,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.013858,-0.0200699,0.319337,0.0317338,-0.0221329,0.285741,1,1,1,1
2.17,2.03591,0.931103,-0.0180284,0.00212497,0.0337107,0.0610735,-0.0542436,0.0151738,-0.0762462,0.0309844,0.0575982,0.183554,0.129515,0.0263678,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138733,-0.0200079,0.319111,0.0319016,-0.0221329,0.2854,1,1,1,1
2.172,2.03778,0.931103,-0.0181787,0.00218427,0.0338346,0.0616025,-0.0538755,0.0152237,-0.075158,0.0296527,0.0619887,0.187978,0.125227,0.0253389,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138933,-0.0199486,0.318895,0.032072,-0.0221329,0.28506,1,1,1,1
2.174,2.03964,0.931103,-0.0183517,0.00218427,0.0341733,0.062144,-0.0535199,0.0152707,-0.0864883,0,0.169324,0.270423,0.00439575,0.0145437,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0138933,-0.0199486,0.318895,0.032245,-0.0221329,0.284721,1,1,1,1
2.176,2.0415,0.931103,-0.0185018,0.00224403,0.0342936,0.0629177,-0.0535121,0.0152912,-0.075075,0.0298762,0.0601438,0.188706,0.127291,0.0249961,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0139187,-0.0198889,0.318678,0.0324205,-0.0221329,0.284384,1,1,1,1
2.178,2.04336,0.931103,-0.0186493,0.00230424,0.0344116,0.0634613,-0.0531506,0.0153369,-0.073748,0.0301056,0.0590124,0.188722,0.129482,0.0246406,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0139494,-0.0198287,0.31846,0.0325987,-0.0221329,0.284048,1,1,1,1
2.18,2.04522,0.931103,-0.01883,0.00230424,0.0347462,0.064005,-0.0527828,0.0153813,-0.0903287,0,0.167307,0.271738,0.00443992,0.0144193,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0139494,-0.0198287,0.31846,0.0327793,-0.0221329,0.283714,1,1,1,1
2.182,2.04709,0.931103,-0.0189774,0.00236493,0.0348607,0.0647824,-0.052775,0.0154017,-0.0737336,0.0303454,0.0572453,0.189103,0.131786,0.0243161,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0139851,-0.019768,0.318241,0.0329625,-0.0221329,0.28338,1,1,1,1
2.184,2.04895,0.931103,-0.0191224,0.00242612,0.0349731,0.0653271,-0.0524007,0.0154448,-0.0724806,0.0305968,0.056206,0.189028,0.134151,0.0239748,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0140258,-0.0197068,0.318022,0.0331482,-0.0221329,0.283049,1,1,1,1
2.186,2.05081,0.931103,-0.0192649,0.00248784,0.0350835,0.0658717,-0.0520197,0.0154868,-0.0712591,0.0308599,0.0552057,0.188925,0.136561,0.0236391,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0140716,-0.0196451,0.317802,0.0333365,-0.0221329,0.282718,1,1,1,1
2.188,2.05267,0.931103,-0.0194557,0.00248784,0.0354125,0.0664161,-0.0516318,0.0155276,-0.0953759,0,0.164482,0.273473,0.00450108,0.0142034,37.5898,37.5898,35,37.6374,37.6374,35,37.6136,37.6136,35,37.5898,37.5898,35,0.0141194,-0.0195861,0.317593,0.0335272,-0.0221329,0.282389,1,1,1,1
